FormNodeId,QuestionNodeId,EasyVisaId,QuestVersion,DisplayText,
Form_129F,Q_2902,FQ_129F_2902,quest_version_2,129F - Middle Name (Do Not Abbreviate),
Form_129F,Q_2903,FQ_129F_2903,quest_version_2,129F - Family Name/Last Name/Surname,
Form_129F,Q_2907,FQ_129F_2907,quest_version_2,129F - Gender,
Form_129F,Q_2908,FQ_129F_2908,quest_version_2,129F - Country of Birth,
Form_129F,Q_2910,FQ_129F_2910,quest_version_2,129F - Date of Birth,
Form_129F,Q_2911,FQ_129F_2911,quest_version_2,129F - Current City/Town/Village of Residence,
Form_129F,Q_2912,FQ_129F_2912,quest_version_2,129F - Current Country of Residence,
,,,,,
,,,,,
,,,,,
Form_129F,Q_2951,FQ_129F_2951,quest_version_2,129F - What was your legal status when you last entered the United States?,
Form_129F,Q_2954,FQ_129F_2954,quest_version_2,129F - Date of Arrival,
Form_129F,Q_2957,FQ_129F_2957,quest_version_2,129F - Date authorized stay expired or will expire as shown on I-94 (Arrival/Departure Record) or I-95,
Form_129F,Q_2958,FQ_129F_2958,quest_version_2,129F - What is the I-94 record number?,
,,,,,
Form_129F,Q_2966,FQ_129F_2966,quest_version_2,129F - Passport Number Used at Last Arrival,
Form_129F,Q_2967,FQ_129F_2967,quest_version_2,129F - Travel Document Number Used at Last Arrival,
Form_129F,Q_2968,FQ_129F_2968,quest_version_2,129F - Expiration Date of this Passport or Travel Document,
Form_129F,Q_2969,FQ_129F_2969,quest_version_2,129F - Country that Issued this Passport or Travel Document,
,,,,,
Form_129F,Q_2993,FQ_129F_2993,quest_version_2,129F - Have you ever been in the U.S?,
,,,,,
,,,,,
,,,,,
Form_129F,Q_3951,FQ_129F_3951,quest_version_2,129F - Daytime Phone Number,
Form_129F,Q_3954,FQ_129F_3954,quest_version_2,129F - Mobile Phone Number,
Form_129F,Q_3958,FQ_129F_3958,quest_version_2,129F - Preparer's Family Name (Last name),
Form_129F,Q_3959,FQ_129F_3959,quest_version_2,129F - Preparer's Given Name (First name),
Form_129F,Q_3960,FQ_129F_3960,quest_version_2,129F - Preparer's Business or Organization Name,
Form_129F,Q_3961,FQ_129F_3961,quest_version_2,129F - Preparer's E-mail Address (if any),
Form_129F,Q_3962,FQ_129F_3962,quest_version_2,129F - Country,
Form_129F,Q_3963,FQ_129F_3963,quest_version_2,129F - Street Number and Name,
Form_129F,Q_3964,FQ_129F_3964,quest_version_2,"129F - Does that address have a secondary description (i.e. apartment, suite, or floor)?",
Form_129F,Q_3965,FQ_129F_3965,quest_version_2,129F - What is the secondary address description?,
Form_129F,Q_3966,FQ_129F_3966,quest_version_2,129F - Apartment/Suite/Floor Help,
Form_129F,Q_3967,FQ_129F_3967,quest_version_2,129F - City/Town/Village,
Form_129F,Q_3968,FQ_129F_3968,quest_version_2,129F - State,
Form_129F,Q_3969,FQ_129F_3969,quest_version_2,129F - Province/Territory/Prefecture/Parish,
Form_129F,Q_3970,FQ_129F_3970,quest_version_2,129F - Zip Code,
Form_129F,Q_3971,FQ_129F_3971,quest_version_2,129F - Postal Code,
,,,,,
,,,,,
,,,,,
Form_130,Q_1,FQ_130_1,quest_version_2,130 - Have you ever before filed a Petition for Alien Fiance or for any other beneficiary?,
Form_130,Q_2,FQ_130_2,quest_version_2,130 - Given Name (First name),
Form_130,Q_3,FQ_130_3,quest_version_2,130 - Middle Name (Do Not Abbreviate),
Form_130,Q_4,FQ_130_4,quest_version_2,130 - Family Name/Last Name/Surname,
Form_130,Q_7,FQ_130_7,quest_version_2,130 - City or town where petition was filed,
Form_130,Q_8,FQ_130_8,quest_version_2,130 - State where petition was filed,
Form_130,Q_9,FQ_130_9,quest_version_2,130 - Date of Filing,
Form_130,Q_10,FQ_130_10,quest_version_2,130 - What was the result of the petition?,
,,,,,
Form_130,Q_16,FQ_130_16,quest_version_2,130 - Given Name (First name),
Form_130,Q_17,FQ_130_17,quest_version_2,130 - Middle Name (Do Not Abbreviate),
Form_130,Q_18,FQ_130_18,quest_version_2,130 - Family Name/Last Name/Surname,
Form_130,Q_19,FQ_130_19,quest_version_2,130 - Relationship,
,,,,,
Form_130,Q_27,FQ_130_27,quest_version_2,130 - How is the Principal Beneficiary related to you?,
Form_130,Q_28,FQ_130_28,quest_version_2,"130 - If you are filing this petition for your child or parent, select the option that describes your relationship",
Form_130,Q_29,FQ_130_29,quest_version_2,"130 - If the beneficiary is your brother/sister, are you related by adoption?",
,,,,,
,,,,,
,,,,,
Form_130,Q_32,FQ_130_32,quest_version_2,130 - Given Name (First name),
Form_130,Q_33,FQ_130_33,quest_version_2,130 - Middle Name (Do Not Abbreviate),
Form_130,Q_34,FQ_130_34,quest_version_2,130 - Family Name/Last Name/Surname,
,,,,,
Form_130,Q_37,FQ_130_37,quest_version_2,"130 - List any other Given Name used (e.g. Rich, Rick, Dick):",
Form_130,Q_39,FQ_130_39,quest_version_2,130 - List any other Middle Name used:,
Form_130,Q_41,FQ_130_41,quest_version_2,"130 - List any other Family Name/Last Name/Surname used (e.g. Smith II, Smith Jr.):",
,,,,,
,,,,,
,,,,,
Form_130,Q_42,FQ_130_42,quest_version_2,130 - In what country is your current physical address?,
Form_130,Q_43,FQ_130_43,quest_version_2,130 - Street Number and Name,
Form_130,Q_44,FQ_130_44,quest_version_2,"130 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_130,Q_45,FQ_130_45,quest_version_2,130 - What is the secondary address description?,
Form_130,Q_46,FQ_130_46,quest_version_2,130 - Apartment/Suite/Floor Help,
Form_130,Q_47,FQ_130_47,quest_version_2,130 - City/Town/Village,
Form_130,Q_48,FQ_130_48,quest_version_2,130 - State,
Form_130,Q_49,FQ_130_49,quest_version_2,130 - Province/Territory/Prefecture/Parish,
Form_130,Q_50,FQ_130_50,quest_version_2,130 - ZIP Code,
Form_130,Q_51,FQ_130_51,quest_version_2,130 - Postal Code,
Form_130,Q_52,FQ_130_52,quest_version_2,130 - When did you move into this address?,
,,,,,
Form_130,Q_54,FQ_130_54,quest_version_2,130 - In what country was this previous physical address?,
Form_130,Q_55,FQ_130_55,quest_version_2,130 - Street Number and Name,
Form_130,Q_56,FQ_130_56,quest_version_2,"130 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_130,Q_57,FQ_130_57,quest_version_2,130 - What is the secondary address description?,
Form_130,Q_58,FQ_130_58,quest_version_2,130 - Apartment/Suite/Floor Help,
Form_130,Q_59,FQ_130_59,quest_version_2,130 - City/Town/Village,
Form_130,Q_60,FQ_130_60,quest_version_2,130 - State,
Form_130,Q_61,FQ_130_61,quest_version_2,130 - Province/Territory/Prefecture/Parish,
Form_130,Q_62,FQ_130_62,quest_version_2,130 - ZIP Code,
Form_130,Q_63,FQ_130_63,quest_version_2,130 - Postal Code,
Form_130,Q_64,FQ_130_64,quest_version_2,130 - When did you move into this address?,
Form_130,Q_65,FQ_130_65,quest_version_2,130 - When did you move out of this address?,
,,,,,
Form_130,Q_68,FQ_130_68,quest_version_2,130 - In Care of Name,
Form_130,Q_69,FQ_130_69,quest_version_2,130 - Is your current mailing address the same as your current physical address?,
Form_130,Q_70,FQ_130_70,quest_version_2,130 - In what country is this current mailing address?,
Form_130,Q_71,FQ_130_71,quest_version_2,130 - Street Number and Name,
Form_130,Q_72,FQ_130_72,quest_version_2,"130 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_130,Q_73,FQ_130_73,quest_version_2,130 - What is the secondary address description?,
Form_130,Q_74,FQ_130_74,quest_version_2,130 - Apartment/Suite/Floor Help,
Form_130,Q_75,FQ_130_75,quest_version_2,130 - City/Town/Village,
Form_130,Q_76,FQ_130_76,quest_version_2,130 - State,
Form_130,Q_77,FQ_130_77,quest_version_2,130 - Province/Territory/Prefecture/Parish,
Form_130,Q_78,FQ_130_78,quest_version_2,130 - ZIP Code,
Form_130,Q_79,FQ_130_79,quest_version_2,130 - Postal Code,
,,,,,
,,,,,
,,,,,
Form_130,Q_81,FQ_130_81,quest_version_2,130 - Phone Number (Including Area Code),
Form_130,Q_83,FQ_130_83,quest_version_2,130 - Phone Number (Including Area Code),
Form_130,Q_86,FQ_130_86,quest_version_2,130 - email address,
,,,,,
,,,,,
,,,,,
Form_130,Q_87,FQ_130_87,quest_version_2,130 - Gender,
Form_130,Q_88,FQ_130_88,quest_version_2,130 - Date of Birth,
Form_130,Q_89,FQ_130_89,quest_version_2,130 - Country of Birth,
Form_130,Q_90,FQ_130_90,quest_version_2,130 - City/Town/Village,
,,,,,
,,,,,
,,,,,
Form_130,Q_95,FQ_130_95,quest_version_2,130 - Please select your ethnicity (You race will be asked in a subsequent question):,
,,,,,
Form_130,Q_96,FQ_130_96,quest_version_2,130 - Are you White?,
Form_130,Q_97,FQ_130_97,quest_version_2,130 - Are you Asian?,
Form_130,Q_98,FQ_130_98,quest_version_2,130 - Are you Black or African American?,
Form_130,Q_99,FQ_130_99,quest_version_2,130 - Are you American Indian or Alaska Native?,
Form_130,Q_100,FQ_130_100,quest_version_2,130 - Are you Native Hawaiin or Other Pacific Islander?,
,,,,,
Form_130,Q_103,FQ_130_103,quest_version_2,130 - Feet,
Form_130,Q_104,FQ_130_104,quest_version_2,130 - Inches,
,,,,,
Form_130,Q_106,FQ_130_106,quest_version_2,130 - What is your weight?,
,,,,,
Form_130,Q_107,FQ_130_107,quest_version_2,130 - What is your eye color?,
,,,,,
Form_130,Q_108,FQ_130_108,quest_version_2,130 - What is the color of your hair?,
,,,,,
,,,,,
,,,,,
Form_130,Q_109,FQ_130_109,quest_version_2,130 - What is your Legal Status in the United States?,
Form_130,Q_112,FQ_130_112,quest_version_2,130 - Alien Registration Number (A-Number),
Form_130,Q_113,FQ_130_113,quest_version_2,130 - Social Security Number (If any),
Form_130,Q_115,FQ_130_115,quest_version_2,130 - What is your USCIS ELIS Account Number?,
,,,,,
Form_130,Q_120,FQ_130_120,quest_version_2,130 - How was your citizenship acquired?,
Form_130,Q_121,FQ_130_121,quest_version_2,130 - Have you obtained a Naturalization/Citizenship Certificate Number?,
Form_130,Q_122,FQ_130_122,quest_version_2,130 - What is the Certificate of Naturalization/Citizenship Certificate Number?,
Form_130,Q_123,FQ_130_123,quest_version_2,130 - Where was your Naturalization/Citizenship Issued?,
Form_130,Q_124,FQ_130_124,quest_version_2,130 - What date was your Certificate of Naturalization/Citizenship Issued?,
,,,,,
Form_130,Q_125,FQ_130_125,quest_version_2,"130 - Date of Admission for (or adjustment to) LPR (Lawful Permanent Resident, also called Green Card Holder) in the United States",
Form_130,Q_126,FQ_130_126,quest_version_2,"130 - Place (City) of Admission for (or adjustment to) LPR (Lawful Permanent Resident, also called Green Card Holder) in the United States",
Form_130,Q_127,FQ_130_127,quest_version_2,"130 - Place of Admission for (or adjustment to) LPR (Lawful Permanent Resident, also called Green Card Holder) in the United States",
Form_130,Q_128,FQ_130_128,quest_version_2,130 - Class (Category) of Admission Help,
Form_130,Q_129,FQ_130_129,quest_version_2,130 - How did you gain your Permanent Residence?,
,,,,,
,,,,,
,,,,,
Form_130,Q_1008,FQ_130_1008,quest_version_2,130 - What is your current employment status?,
Form_130,Q_1009,FQ_130_1009,quest_version_2,130 - What was the date you became unemployed?,
Form_130,Q_1010,FQ_130_1010,quest_version_2,130 - What was the last date of your unemployment?,
Form_130,Q_1011,FQ_130_1011,quest_version_2,130 - What was the date of your retirement?,
Form_130,Q_1012,FQ_130_1012,quest_version_2,130 - What was the last date of your retirement?,
Form_130,Q_1014,FQ_130_1014,quest_version_2,130 - What date did you begin working for this employer?,
Form_130,Q_1016,FQ_130_1016,quest_version_2,130 - When did this employment end for this employer?,
Form_130,Q_1017,FQ_130_1017,quest_version_2,130 - When did this employment end for this employer?,
Form_130,Q_1018,FQ_130_1018,quest_version_2,130 - In what country is this employer located?,
Form_130,Q_1019,FQ_130_1019,quest_version_2,130 - What is the full name of this employer?,
Form_130,Q_1020,FQ_130_1020,quest_version_2,130 - Street Number and Name,
Form_130,Q_1021,FQ_130_1021,quest_version_2,"130 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_130,Q_1022,FQ_130_1022,quest_version_2,130 - What is the secondary address description?,
Form_130,Q_1023,FQ_130_1023,quest_version_2,130 -  Apartment/Suite/Floor,
Form_130,Q_1024,FQ_130_1024,quest_version_2,130 -  City/Town/Village,
Form_130,Q_1025,FQ_130_1025,quest_version_2,130 -  State,
Form_130,Q_1026,FQ_130_1026,quest_version_2,130 -  Province/Territory/State/Prefecture/Parish,
Form_130,Q_1027,FQ_130_1027,quest_version_2,130 - ZIP Code,
Form_130,Q_1028,FQ_130_1028,quest_version_2,130 - Postal Code,
Form_130,Q_1029,FQ_130_1029,quest_version_2,130 - What is your occupation at this employer?,
,,,,,
,,,,,
,,,,,
Form_130,Q_1202,FQ_130_1202,quest_version_2,130 - How many times have you been married?,
Form_130,Q_1204,FQ_130_1204,quest_version_2,130 - What is your current marital status?,
,,,,,
Form_130,Q_1206,FQ_130_1206,quest_version_2,130 - Given Name (First name),
Form_130,Q_1207,FQ_130_1207,quest_version_2,130 - Middle Name (Do Not Abbreviate),
Form_130,Q_1208,FQ_130_1208,quest_version_2,130 - Family Name/Last Name/Surname,
Form_130,Q_1209,FQ_130_1209,quest_version_2,130 - Date of Marriage,
Form_130,Q_1210,FQ_130_1210,quest_version_2,130 - In what country did this marriage take place?,
Form_130,Q_1215,FQ_130_1215,quest_version_2,130 - In what City/Town/Village did this marriage take place?,
Form_130,Q_1216,FQ_130_1216,quest_version_2,130 - In what State did your marriage take place?,
Form_130,Q_1217,FQ_130_1217,quest_version_2,130 - In what Province/Territory/Prefecture/Parish did your marriage take place?,
,,,,,
Form_130,Q_1222,FQ_130_1222,quest_version_2,130 - Given Name (First name),
Form_130,Q_1223,FQ_130_1223,quest_version_2,130 - Middle Name (Do Not Abbreviate),
Form_130,Q_1224,FQ_130_1224,quest_version_2,130 - Family Name/Last Name/Surname,
Form_130,Q_1228,FQ_130_1228,quest_version_2,130 - Date Marriage Ended,
,,,,,
Form_130,Q_1230,FQ_130_1230,quest_version_2,130 - Given Name (First name),
Form_130,Q_1231,FQ_130_1231,quest_version_2,130 - Middle Name (Do Not Abbreviate),
Form_130,Q_1232,FQ_130_1232,quest_version_2,130 - Family Name/Last Name/Surname,
Form_130,Q_1233,FQ_130_1233,quest_version_2,130 - Gender,
Form_130,Q_1234,FQ_130_1234,quest_version_2,130 - Country of Birth,
Form_130,Q_1236,FQ_130_1236,quest_version_2,130 - Date of Birth,
Form_130,Q_1237,FQ_130_1237,quest_version_2,130 - Current City/Town/Village of Residence,
Form_130,Q_1238,FQ_130_1238,quest_version_2,130 - Current Country of Residence,
,,,,,
Form_130,Q_1240,FQ_130_1240,quest_version_2,130 - Given Name (First name),
Form_130,Q_1241,FQ_130_1241,quest_version_2,130 - Middle Name (Do Not Abbreviate),
Form_130,Q_1242,FQ_130_1242,quest_version_2,130 - Family Name/Last Name/Surname,
Form_130,Q_1243,FQ_130_1243,quest_version_2,130 - Gender,
Form_130,Q_1244,FQ_130_1244,quest_version_2,130 - Country of Birth,
Form_130,Q_1246,FQ_130_1246,quest_version_2,130 - Date of Birth,
Form_130,Q_1247,FQ_130_1247,quest_version_2,130 - Current City/Town/Village of Residence,
Form_130,Q_1248,FQ_130_1248,quest_version_2,130 - Current Country of Residence,
,,,,,
,,,,,
,,,,,
Form_130,Q_1602,FQ_130_1602,quest_version_2,130 - Has anyone else ever filed a petition for you?,
Form_130,Q_1615,FQ_130_1615,quest_version_2,130 - What is your relationship to the Petitioner (the U.S. Citizen or LPR (Lawful Permanent Resident)) who is filing to bring you to the United States? Help,
,,,,,
,,,,,
,,,,,
Form_130,Q_1807,FQ_130_1807,quest_version_2,130 - City or town,
Form_130,Q_1808,FQ_130_1808,quest_version_2,130 - State,
Form_130,Q_1809,FQ_130_1809,quest_version_2,130 - City or town,
Form_130,Q_1810,FQ_130_1810,quest_version_2,130 - Province,
Form_130,Q_1811,FQ_130_1811,quest_version_2,130 - Country,
,,,,,
,,,,,
,,,,,
Form_130,Q_1901,FQ_130_1901,quest_version_2,130 - Given Name (First name),
Form_130,Q_1902,FQ_130_1902,quest_version_2,130 - Middle Name (Do Not Abbreviate),
Form_130,Q_1903,FQ_130_1903,quest_version_2,130 - Family Name/Last Name/Surname,
,,,,,
Form_130,Q_1908,FQ_130_1908,quest_version_2,"130 - List any other Given Name used (e.g. Rich, Rick, Dick):",
Form_130,Q_1910,FQ_130_1910,quest_version_2,130 - List any other Middle Name used:,
Form_130,Q_1912,FQ_130_1912,quest_version_2,"130 - List any other Family Name/Last Name/Surname used (e.g. Smith II, Smith Jr.):",
,,,,,
,,,,,
,,,,,
Form_130,Q_2002,FQ_130_2002,quest_version_2,130 - In what country is your current physical address?,
Form_130,Q_2003,FQ_130_2003,quest_version_2,130 - Street Number and Name,
Form_130,Q_2004,FQ_130_2004,quest_version_2,"130 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_130,Q_2005,FQ_130_2005,quest_version_2,130 - What is the secondary address description?,
Form_130,Q_2006,FQ_130_2006,quest_version_2,130 - Apartment/Suite/Floor Help,
Form_130,Q_2007,FQ_130_2007,quest_version_2,130 - City/Town/Village,
Form_130,Q_2008,FQ_130_2008,quest_version_2,130 - State,
Form_130,Q_2009,FQ_130_2009,quest_version_2,130 - Province/Territory/Prefecture/Parish,
Form_130,Q_2010,FQ_130_2010,quest_version_2,130 - ZIP Code,
Form_130,Q_2011,FQ_130_2011,quest_version_2,130 - Postal Code,
,,,,,
Form_130,Q_2065,FQ_130_2065,quest_version_2,130 - Is the address where you intend to live in the United States the same as your current physical address?,
Form_130,Q_2066,FQ_130_2066,quest_version_2,130 - Street Number and Name,
Form_130,Q_2067,FQ_130_2067,quest_version_2,"130 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_130,Q_2068,FQ_130_2068,quest_version_2,130 - What is the secondary address description?,
Form_130,Q_2069,FQ_130_2069,quest_version_2,130 - Apartment/Suite/Floor Help,
Form_130,Q_2070,FQ_130_2070,quest_version_2,130 - City/Town/Village,
Form_130,Q_2071,FQ_130_2071,quest_version_2,130 - State,
Form_130,Q_2072,FQ_130_2072,quest_version_2,130 - ZIP Code,
