SectionNodeId,SectionNodeName,SubSectionNodeId,SubSectionNodeName,EasyVisaId,QuestVersion,Name,DisplayText,DataType,InputType,InputSourceType,Actionable,Refresh,RuleClassName,RuleParam,VisibilityRuleClassName,VisibilityRuleParam,InputTypeSourceRule,InputTypeSourceRuleParam,DisplayTextRule,DisplayTextRuleParam,TooltipRule,AttributeRule,AttributeRuleParam,AnswerCompletionValidationRule,AnswerCompletionValidationRuleParam,AnswerVisibilityValidationRule,AnswerVisibilityValidationRuleParam,AnswerValidationRule,AnswerValidationRuleParam,ExcludeFromPercentageCalculation,PdfFieldRelationshipRule,PdfFieldRelationshipRuleParam,DisplayOrderChildren,DefaultValue,WrapperName,StyleClassName,Readonly,ErrorMessage,ContextualClue,Tooltip
Sec_addressHistory,Address History,SubSec_residedSince18,U.S. States and Foreign Countries Resided in Since 18th Birthday,Q_6008,quest_version_3,everLivedInForeignSince18,Have you ever lived in a foreign country since your 18th birthday?,string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_addressHistory,Address History,SubSec_residedSince18,U.S. States and Foreign Countries Resided in Since 18th Birthday,Q_67,quest_version_3,everLivedInForeignCountry,Country,string,ev-ngselect,,FALSE,,,,,,CountriesExcludingUSDropdownGenerator,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_68,quest_version_3,careOfName,In Care of Name,string,input,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_69,quest_version_3,currentMailingAddress,Is your current mailing address the same as your current physical address?,string,radio,yesNoRadioButton,TRUE,,AutoPopulateCurrentMailingAddressRule,Petitioner,,,,,,,,,,,,ReadOnlyQuestionValidationRule,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_70,quest_version_3,countryCurrentmailingAddress,In what country is this current mailing address?,string,ev-ngselect,countryListDropdown,TRUE,,MailingAddressCountrySelectionRule,,,,CountryUSOnlyInputSourceRule,,,,,,,,,CurrentMailingAddressValidationRule,Sec_addressHistory/SubSec_currentMailingAddress/Q_69,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"The USCIS (United States Citizenship and Immigration Services) requires that anyone applying for an immigrant visa must have a U.S. residential mailing address.<br/><br/> You will be receiving several important letters from the USCIS during your immigration process and you cannot use a business address, P.O. Boxes, or any similar mail receiving company.<br/><br/>If you do not have a U.S. residential address, then you can receive mail at a friend or relative's address. Use this field to type your name, so that you will receive mail from the U.S. Postal Service at that address."
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_71,quest_version_3,streetNumberName,Street Number and Name,string,input,,FALSE,,CurrentMailingAddressVisibilityConstraintRule,,,,,,,,,,,,,CurrentMailingAddressValidationRule,Sec_addressHistory/SubSec_currentMailingAddress/Q_69,,,,,,,,"request,form-field-horizontal",question-label  ,,,3256 Commercial Street,"To avoid any mailing problems, EasyVisa recommends spelling out your street descriptor (Street, Avenue, Road, Drive, Boulevard, Way, Court, etc)"
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_72,quest_version_3,addressSecondaryDescription,"Does your address have a secondary description (i.e. apartment, suite, or floor)?",string,radio,yesNoRadioButton,TRUE,,CurrentMailingAddressVisibilityConstraintRule,,,,,,,,,,,,,CurrentMailingAddressValidationRule,Sec_addressHistory/SubSec_currentMailingAddress/Q_69,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_73,quest_version_3,secondaryAddressDescription,What is the secondary address description?,string,radio,secondaryAddressDescRadioButton,FALSE,,,,,,,,,,,,,,,CurrentMailingAddressDescriptionValidationRule,"Sec_addressHistory/SubSec_currentMailingAddress/Q_69,Sec_addressHistory/SubSec_currentMailingAddress/Q_72",,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_74,quest_version_3,apartmentSuiteFloor,Apartment/Suite/Floor,string,input,,FALSE,,,,,,,,,,,,,,,CurrentMailingAddressDescriptionValidationRule,"Sec_addressHistory/SubSec_currentMailingAddress/Q_69,Sec_addressHistory/SubSec_currentMailingAddress/Q_72",,,,,,,,"request,form-field-horizontal",question-label  ,,,"i.e. 3B, 18, 2nd etc.",
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_75,quest_version_3,cityTownVillage,City/Town/Village,string,input,,FALSE,,CurrentMailingAddressVisibilityConstraintRule,,,,,,,,,,,,,CurrentMailingAddressValidationRule,Sec_addressHistory/SubSec_currentMailingAddress/Q_69,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_76,quest_version_3,state,State,string,ev-ngselect,stateListDropdown,FALSE,,,,,,StatesInUSPovertyGuidelinesInputSourceRule,,,,,,,,,CurrentMailingAddressCountryValidationRule,"Sec_addressHistory/SubSec_currentMailingAddress/Q_69,Sec_addressHistory/SubSec_currentMailingAddress/Q_70,united_states",,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_77,quest_version_3,provinceTerritoryPrefectureParish,Province/State/Territory/Prefecture/Parish,string,input,,FALSE,,,,,,,,,,,,,,,CurrentMailingAddressCountryValidationRule,"Sec_addressHistory/SubSec_currentMailingAddress/Q_69,Sec_addressHistory/SubSec_currentMailingAddress/Q_70,other",,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_78,quest_version_3,zipCode,ZIP Code,number,ev-numberinput,,FALSE,,,,,,,,,,,NumberInputAttributeRule,5,NumberInputAnswerCompletionRule,5,CurrentMailingAddressCountryValidationRule,"Sec_addressHistory/SubSec_currentMailingAddress/Q_69,Sec_addressHistory/SubSec_currentMailingAddress/Q_70,united_states",,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_addressHistory,Address History,SubSec_currentMailingAddress,Current Mailing Address,Q_79,quest_version_3,postalCode,Postal Code,string,input,,FALSE,,,,,,,,,,,,,,,CurrentMailingAddressCountryValidationRule,"Sec_addressHistory/SubSec_currentMailingAddress/Q_69,Sec_addressHistory/SubSec_currentMailingAddress/Q_70,other",,,,,,,,"request,form-field-horizontal",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_contactInformation,Contact Information,SubSec_mobilePhoneNumber,Mobile Phone Number,Q_80,quest_version_3,country,Country,string,ev-ngselect,countryListDropdown,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_contactInformation,Contact Information,SubSec_mobilePhoneNumber,Mobile Phone Number,Q_81,quest_version_3,phoneNumber,Phone Number,number,ev-phonenumber,,TRUE,,AutoSyncApplicantRule,mobileNumber,,,,,,,,PhoneNumberAttributeRule,Sec_contactInformation/SubSec_mobilePhoneNumber/Q_80,PhoneNumberAnswerCompletionRule,Sec_contactInformation/SubSec_mobilePhoneNumber/Q_80,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"<b> If your mobile phone number is a United States number, then you can enter your number in either of these formats: <br/> (212) 555-5555 or 212-555-5555. </b> <br/> <br/> If your phone number is a non-U.S. phone number, then please enter your number in the simplest way to dial the number FROM the United States. Please do not include the international prefix (011) needed to dial numbers outside of the United States. <br/> <br/> Here are some common examples: <br/> A Chinese mobile number might look like this: (86) 12345678901  <br/> A Philippine mobile number might look like this: +63 1234567890  <br/> A Mexican mobile number might look like this: (52) 1234567890  <br/> An Indian mobile number might look like this: 91 1234567890"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_contactInformation,Contact Information,SubSec_daytimeAndHomePhoneNumber,Daytime/Home Phone Number,Q_82,quest_version_3,country,Country,string,ev-ngselect,countryListDropdown,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_contactInformation,Contact Information,SubSec_daytimeAndHomePhoneNumber,Daytime/Home Phone Number,Q_83,quest_version_3,phoneNumber,Phone Number,number,ev-phonenumber,,TRUE,,AutoSyncApplicantRule,homeNumber,,,,,,,,PhoneNumberAttributeRule,Sec_contactInformation/SubSec_daytimeAndHomePhoneNumber/Q_82,PhoneNumberAnswerCompletionRule,Sec_contactInformation/SubSec_daytimeAndHomePhoneNumber/Q_82,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"<b> If your mobile phone number is a United States number, then you can enter your number in either of these formats: <br/> (212) 555-5555 or 212-555-5555. </b> <br/> <br/> If your phone number is a non-U.S. phone number, then please enter your number in the simplest way to dial the number FROM the United States. Please do not include the international prefix (011) needed to dial numbers outside of the United States. <br/> <br/> Here are some common examples: <br/> A Chinese mobile number might look like this: (86) 12345678901  <br/> A Philippine mobile number might look like this: +63 1234567890  <br/> A Mexican mobile number might look like this: (52) 1234567890  <br/> An Indian mobile number might look like this: 91 1234567890"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_contactInformation,Contact Information,SubSec_officePhoneNumber,Office Phone Number,Q_84,quest_version_3,country,Country,string,ev-ngselect,countryListDropdown,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_contactInformation,Contact Information,SubSec_officePhoneNumber,Office Phone Number,Q_85,quest_version_3,phoneNumber,Phone Number,number,ev-phonenumber,,TRUE,,AutoSyncApplicantRule,workNumber,,,,,,,,PhoneNumberAttributeRule,Sec_contactInformation/SubSec_officePhoneNumber/Q_84,PhoneNumberAnswerCompletionRule,Sec_contactInformation/SubSec_officePhoneNumber/Q_84,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"<b> If your mobile phone number is a United States number, then you can enter your number in either of these formats: <br/> (212) 555-5555 or 212-555-5555. </b> <br/> <br/> If your phone number is a non-U.S. phone number, then please enter your number in the simplest way to dial the number FROM the United States. Please do not include the international prefix (011) needed to dial numbers outside of the United States. <br/> <br/> Here are some common examples: <br/> A Chinese mobile number might look like this: (86) 12345678901  <br/> A Philippine mobile number might look like this: +63 1234567890  <br/> A Mexican mobile number might look like this: (52) 1234567890  <br/> An Indian mobile number might look like this: 91 1234567890"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_contactInformation,Contact Information,SubSec_email,email,Q_86,quest_version_3,emailAddress,email address,string,ev-emailaddress,,TRUE,,AutoSyncApplicantEmailRule,email,,,,,,,,,,EmailAddressAnswerCompletionRule,Sec_contactInformation/SubSec_email/Q_86,,,,,,,,,,"request,form-field-horizontal",question-label  ,,The email address you entered is not a valid email address. Please correct the email address.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_birthInformation,Birth Information,SubSec_birthInformation,Birth Information,Q_87,quest_version_3,gender,Gender,string,radio,genderRadioButton,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_birthInformation,Birth Information,SubSec_birthInformation,Birth Information,Q_88,quest_version_3,dateofBirth,Date of Birth,date,ev-ngdatepicker,,TRUE,,AutoSyncApplicantDOBRule,Petitioner,,,,,,,,PetitionerDateOfBirthAttributeRule,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_birthInformation,Birth Information,SubSec_birthInformation,Birth Information,Q_89,quest_version_3,countryofBirth,Country of Birth,string,ev-ngselect,countryListDropdown,TRUE,,BirthInformatiopnCountrySelectionRule,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_birthInformation,Birth Information,SubSec_birthInformation,Birth Information,Q_90,quest_version_3,cityTownVillage,City/Town/Village,string,input,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_birthInformation,Birth Information,SubSec_birthInformation,Birth Information,Q_91,quest_version_3,state,State,string,ev-ngselect,stateListDropdown,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_birthInformation,Birth Information,SubSec_birthInformation,Birth Information,Q_92,quest_version_3,provinceTerritoryPrefectureParish,Province/State/Territory/Prefecture/Parish,string,input,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_birthInformation,Birth Information,SubSec_birthInformation,Birth Information,Q_93,quest_version_3,zipCode,ZIP Code,number,ev-numberinput,,FALSE,,,,,,,,,,,NumberInputAttributeRule,5,NumberInputAnswerCompletionRule,5,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_birthInformation,Birth Information,SubSec_birthInformation,Birth Information,Q_94,quest_version_3,postalCode,Postal Code,string,input,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_biographicInformation,Biographic Information,SubSec_ethnicity,Ethnicity (Select only one box),Q_95,quest_version_3,ethnicity,Please select your ethnicity (You race will be asked in a subsequent question):,string,radio,ethnicityRadioButton,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_biographicInformation,Biographic Information,SubSec_race,Race (Select all applicable boxes). Select all of the following races (including partial) that apply to you:,Q_96,quest_version_3,white,Are you White?,string,radio,yesNoRadioButton,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,race",question-label  ,,,,
Sec_biographicInformation,Biographic Information,SubSec_race,Race (Select all applicable boxes). Select all of the following races (including partial) that apply to you:,Q_97,quest_version_3,asian,Are you Asian?,string,radio,yesNoRadioButton,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,race",question-label  ,,,,
Sec_biographicInformation,Biographic Information,SubSec_race,Race (Select all applicable boxes). Select all of the following races (including partial) that apply to you:,Q_98,quest_version_3,blackOrAfricanAmerican,Are you Black or African American?,string,radio,yesNoRadioButton,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,race",question-label  ,,,,
Sec_biographicInformation,Biographic Information,SubSec_race,Race (Select all applicable boxes). Select all of the following races (including partial) that apply to you:,Q_99,quest_version_3,americanIndianOrAlaskaNative,Are you American Indian or Alaska Native?,string,radio,yesNoRadioButton,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,race",question-label  ,,,,
Sec_biographicInformation,Biographic Information,SubSec_race,Race (Select all applicable boxes). Select all of the following races (including partial) that apply to you:,Q_100,quest_version_3,nativeHawaiianOrOtherPacificIslander,Are you Native Hawaiin or Other Pacific Islander?,string,radio,yesNoRadioButton,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"request,race",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_biographicInformation,Biographic Information,SubSec_height,Height,Q_101,quest_version_3,unitsMeasure,What units of measure do you use?,string,radio,unitMeasureRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,height",question-label  ,,,,
Sec_biographicInformation,Biographic Information,SubSec_height,Height,Q_102,quest_version_3,centimeters,Centimeters,string,ev-bminumberinput,,TRUE,,CentimeterToFeetConversionRule,"Sec_biographicInformation/SubSec_height/Q_103,Sec_biographicInformation/SubSec_height/Q_104",,,,,,,,BMINumberInputAttributeRule,"cm,300",BMINumberInputAnswerCompletionRule,300,BMINumberInputValidationRule,Sec_biographicInformation/SubSec_height/Q_101,,,,,,,,"request,height",question-label  ,,,0-300,
